asn,name,country
149600,NIXI-AS-IN NIXI-CSC Data center,IN
149601,HARIOMC-AS-IN Hariom Cable,IN
149602,SWOTRAM-AS-IN Swot Services,IN
149603,SURYODAY-AS-IN Suryoday Small Finance Bank Limited,IN
149604,MRRIDSYS-AS-IN Mrridsys Technologies Private Limited,IN
149605,SRINETT-AS-IN Sri Nett Pvt Ltd,IN
149606,MYZOOM-AS-IN Myzoom Fiber Solutions Opc Private Limited,IN
149607,NFSU-AS-IN National Forensic Sciences University,IN
149608,TRIGART01-AS-IN Trigart Internet Private Limited,IN
149609,RASAISHRE-AS-IN Rasaishree Internet Private Limited,IN
149610,ITSRVIC-AS-IN It Service Center,IN
149612,AOSPL-AS-IN Aeronet Online Services Private Limited,IN
149613,PIVKOCHI-AS-IN Poornam Info Vision Pvt Ltd,IN
149615,GOOD-AS-IN Goodwill Enterprises,IN
149617,DIGIANA-AS-IN Digiana Speed Net Private Limited,IN
149618,VFL-AS-IN Vedant Fashions Limited,IN
149619,FIBERSOFT-AS-IN Fibersoft Infranet Private Limited,IN
149620,SUNIMANCA-AS-IN Suniman Cable And Net Pvt Ltd,IN
149622,IOPEX-AS-IN IOPEX TECHNOLOGIES PRIVATE LIMITED,IN
149623,DOTNETBS-AS-IN Dotnet Broadband Private Limited,IN
149624,PCMCINDIA-AS-IN MUNICIPAL PIMPRI CHINCHWAD CORPORATION,IN
149655,IPLICL-AS-AP ICICI Prudential Life Insurance Company LTD,IN
149779,FIBMESH-AS-AP FIBMESH IN LIMITED,IN
149794,DARYLLSWER-AS-AP Daryll Swer,IN
149797,CHINNARAJ-AS-AP WEBNOX TECHNOLOGIES,IN
149798,INNODATA-ISOGEN-AS-AP Innodata-Isogen India Pvt Ltd,IN
149823,BERKMEER-AS-AP Berkmeer India Private Limited,IN
149838,CIIPL-AS-AP Cyble,IN
149856,VOXBAY-AS-AP VOXBAY SOLUTIONS PRIVATE LIMITED,IN
150007,FIBRANET-AS-IN FIBRA NETWAY,IN
150008,PEL-AS-IN Pioneer Elabs Ltd.,IN
150009,RAMCOS-AS-IN RAMCO SYSTEMS LIMITED,IN
150011,MAULEE01-AS-IN MAULEE BROADBAND PRIVATE LIMITED,IN
150012,ADRITECH-AS-IN ADRI TECHNOSOFT PVT LTD,IN
150013,MEGSACEPL-AS-IN MEGSAC ENTERPRISES PRIVATE LIMITED,IN
150014,GLOBNT-AS-IN GLOBNET BROADBAND SERVICE PRIVATE LIMITED,IN
150015,FASUTONET-AS-IN FASUTONETTO SERVICES PRIVATE LIMITED,IN
150016,ASPL2022-AS-IN ASTRONET SOLUTIONS PRIVATE LIMITED,IN
150017,SURROUNDU-AS-IN SURROUNDU IT PRIVATE LIMITED,IN
150018,CRAZYCAB-AS-IN CRAZY CABLE AND INFOTAINMENT PVT LTD,IN
150019,VISHWAMAN-AS-IN Vishwamani Solutions Pvt Ltd,IN
150020,AGFNPL-AS-IN AIRGIGAFIBER NET SERVICE PRIVATE LIMITED,IN
150021,QUICKNETC-AS-IN QUICKNET COMMUNICATION PVT LTD,IN
150022,METAWAVES-AS-IN METAWAVES PVT LTD,IN
150023,SKILLNET-AS-IN SKILLNET SOLUTIONS INDIA PVT LTD,IN
150024,KEYSTONES-AS-IN Key Stones Cloud Tech Private Limited,IN
150025,MMSPL-AS-IN Milan Multiservices Private Limited,IN
150026,WEBSKITR-AS-IN Webskitters Technology Solutions Pvt Ltd,IN
150028,VKSCPL-AS-IN VKS COMMUNICATION PVT LTD,IN
150029,KBLBANK-AS THE KARNATAKA BANK LTD,IN
150030,ALGO-AS-IN ALGOZINI SERVICES PRIVATE LIMITED,IN
150033,WSNPL-AS-IN Wind Stream Network Pvt Ltd,IN
150034,FOFO-AS-IN FOFO NETWORKS PVT LTD,IN
150035,PETRONCO-AS-IN Pteron Communication Pvt. Ltd.,IN
150036,HEEBS-AS-IN HEEBS HEALTHCARE PRIVATE LIMITED,IN
150037,SBLIPL-AS-IN SB LINK INFOSERVE PRIVATE LIMITED,IN
150038,TECHNET22-AS-IN NETSAT TECHNOLOGY PRIVATE LIMITED,IN
150039,SBDRNSPL-AS-IN Sbdr Network Solutions Private Limited,IN
150040,RUDRAJIT-IN GBPL GLOBAL BROADBAND PRIVATE LIMITED,IN
150041,CLASICCOM-AS-IN CLASSIC COMMUNICATION,IN
150042,DSNET-AS-IN DAINIK SAVERA NET PRIVATE LIMITED,IN
150043,VTPL1612-AS-IN Vimal Telecom Pvt Ltd,IN
150044,MIEUXTECH-AS-IN Mieux Technologies Pvt Ltd,IN
150046,XPRESSBGP-AS-IN Xpress Fiber Private Limited,IN
150047,CITPL-AS-IN Countrylink Info Tech Pvt Ltd,IN
150048,AKINFO-AS-IN A K Infotech,IN
150049,DNACBL-AS-IN Dna Cable,IN
150050,BENVAR-AS-IN Benvar Pvt Ltd,IN
150051,SKYNETBB-AS-IN Skynet Broadband,IN
150052,EZERHOST-AS-IN Ezerit Solutions Opc Pvt Ltd,IN
150053,CBPL-AS-IN CARE BROADBAND PVT LTD,IN
150054,MIBURAINC-AS-IN MIBURA INFOCOMM PRIVATE LIMITED,IN
150055,DIGISNAP-AS-IN DIGITAL SNAP,IN
150056,MVNTELE-AS-IN MVN TELE NETWORKS PRIVATE LIMITED,IN
150057,ONEXTEL-AS-IN Onextel Media Private Limited,IN
150058,TCANPL21-AS-IN Tca Networks Pvt Ltd,IN
150059,DIGITAL21-AS-IN Digital Network Solution,IN
150060,FIBERP-AS-IN FIBER POWER CONNECTS PVT LTD,IN
150061,CITYLNK-AS-IN Citylink Services,IN
150062,OBILINKIO-AS-IN OBILINK PRIVATE LIMITED,IN
150063,RPTECHZPL-AS-IN R.P. TECH-ZONE PRIVATE LIMITED,IN
150064,BTRACK-AS-IN Btrack India Private Limited,IN
150068,CMTI-AS-IN Central Manufacturing Technology Institute,IN
150069,CNISPL-AS-IN CLOUDNET INTERNET SERVICE PVT LTD,IN
150070,SPIRETEL-AS-IN SPIRETEL TECHNOLOGIES PRIVATE LIMITED,IN
150071,VMWARE-AS-IN VMware India Software Pvt Ltd,IN
150072,ISPLBB-AS-IN Ispl Broadband,IN
150073,WINNETBB-AS-IN WINNET BROADBAND PRIVATE LIMITED,IN
150074,SASHBPL-AS-IN Sash Broadband Private Limited,IN
150075,GLOBAL123-AS-IN TJMGLOBAL DIGITECH PRIVATE LIMITED,IN
150076,PROMPTPL-AS-IN PROMPT EQUIPMENTS PVT LTD,IN
150077,HGSPL-AS-IN Hireserver Global Services Private Limited,IN
150078,TECHTRENO-AS-IN TECHTRENO SOLUTIONS PRIVATE LIMITED,IN
150079,AGNSM-AS-IN Advance Global Network Solution,IN
150080,CORECARD-AS-IN Corecard Software India Private Limited,IN
150081,JKBROADBAND-AS-IN Jkbroadband Internet Private Limited,IN
150082,GARGASSO-AS-IN Garg Associate,IN
150084,SMARTLOG-AS-IN Smart Logic It Solutions,IN
150085,DMAHA-AS-IN Dmaha Broadband Private Limited,IN
150086,BRTCOM-AS-IN Brambhani Traders Private Limited,IN
150087,INFINETS-AS-IN Infinet Broadband Private Limited,IN
150088,IBEXNET-AS-IN Ibex Net Pvt Ltd,IN
150089,ONEBITE-AS-IN Onebite Technologies Llp,IN
150090,WSNLIX-AS-IN WSNL BROADBAND PRIVATE LIMITED,IN
150091,VEDIMA-AS-IN VEDIMANTRA LIFECARE PRIVATE LIMITED,IN
150092,ZOLM-AS-IN Zolm Private Limited,IN
150093,BHAWANI-AS-IN Bhawani Technologies,IN
150094,OBL-AS-IN Orient Bell Ltd,IN
150095,SAHAJNET-AS-IN Sahajnet Broadband Private Limited,IN
150096,GEFO-AS-IN GEFO TELESERVICES INDIA PVT LTD,IN
150097,METROSSV-AS-IN Metrocast Ssv Network Private Limited,IN
150098,ONREMOTE-AS-IN ONREMOTE TECHNOLOGIES PRIVATE LIMITED,IN
150099,SPEED1-AS-IN SPEED HEX TELE COMMUNICATIONS PVT LTD,IN
150100,ARKCOM-AS-IN A Telecommunications Pvt Ltd.,IN
150101,YASHITS-AS-IN Yash It Solutions,IN
150102,ITSERVICE-AS-IN PRIYANKA SOLUTION AND SERVICES,IN
150103,FASTWAYVP-AS-IN FASTWAY NETWORKING SERVICE,IN
150104,KWMPL-AS-IN Kishan Wealth Management Pvt Ltd,IN
150105,NSDLDEPO-AS-IN NATIONAL SECURITIES DEPOSITORY LTD,IN
150106,SARVADA-AS-IN Sarvada Net Private Limied,IN
150109,ZERODHA-AS-AP Zerodha Technology Private Limited,IN
150118,TNODL-AS-AP TPNODL,IN
150136,SOARG-AS-AP SOARG TECHNOLOGIES PRIVATE LIMITED,IN
150140,SIXTHSTAR-AS-AP SIXTH STAR TECHNOLOGIES,IN
150151,EGI-AS-AP Evergreen Internet,IN
150163,CSG-AS-AP CSG Systems International INC.,IN
150303,SOLORDP-AS-AP SoloRDP,IN
150383,IRIS-AS-AP IRIS SOFTWARE TECHNOLOGIES PRIVATE LIMITED,IN
150386,VVDN-AS-AP VVDN TECHNOLOGIES PVT LTD,IN
150402,NANDINI-AS-AP NANDINI INFOSYS PRIVATE LIMITED,IN
150560,ALPHAGREP-AS-IN Alphagrep Securities Pvt Ltd,IN
150561,AIRNET1-AS-IN AIRNET WIFI,IN
150562,NITIN121-AS-IN NRH TELECOM PRIVATE LIMITED,IN
150563,TECHBHARATH-AS-IN TECH BHARATH,IN
150564,BGCHITALE-AS-IN B G CHITALE,IN
150565,BITSANDBYTE-AS-IN BITS AND BYTE COMMUNICATIONS PVT LTD,IN
150566,EXPONAIR-AS EXPONAIR TECHNOLOGIES PRIVATE LIMITED,IN
150567,SVFMEDIA-AS-IN SVF ENTERTAINMENT PRIVATE LIMITED,IN
150568,SVCOAP-AS-IN S V COMMUNICATIONS,IN
150569,WWF-AS-IN WORLDWIDE FIBER,IN
150570,ONCLOUDIT-AS-IN On2Cloud IT SERVICES,IN
150571,SANKALP-AS-IN Sankalp Network Private Limited,IN
150572,NETTVOX-AS-IN Nettvox Private Limited,IN
150573,RIHANT-AS-IN Rihant Infotech Private Limited,IN
150574,FOSPL-AS-IN Five optical Solutions Pvt Ltd,IN
150575,K5CSCDC-AS-IN KARNATAKA MUNICIPAL DATA SOCIETY,IN
150576,ZYETEK-AS-IN ZYETEK TELECOM PRIVATE LIMITED,IN
150578,HONPL-AS-IN HARI OM NETSOL PRIVATE LIMITED,IN
150579,WWCMLG-AS-IN Wonderworld Communication,IN
150580,SIXTYTHREEMOONS-AS-IN 63 Moons Technologies Limited,IN
150581,SINGH499-AS-IN Singh Broadband Service Private Limited,IN
150582,OSITSPLO-AS-IN OS IT SERVICES PRIVATE LIMITED,IN
150583,VARSHA-AS-IN Varsha Datacom Service Pvt Ltd,IN
150584,BBSPL-AS-IN Badlapur Broabband Services Private Limited,IN
150585,NOVEL-AS-IN NOVEL MSR LLP,IN
150586,SHREENET1-AS-IN SHREE NETWORKS,IN
150587,KONARK-AS-IN KONARK CABLE SYSTEM,IN
150588,SSHAKTI-AS-IN SHIVSHAKTI WIFI PVT LTD,IN
150589,NMP-AS-IN NM PARIBAS PRIVATE LIMITED,IN
150590,AVISHKAR-AS-IN Avishkar Infotech,IN
150591,ALEXA-AS-IN ALEXA BROADBAND SERVICE LLP,IN
150592,SEYFERTN-AS-IN SEYFERT NETWORKS PRIVATE LIMITED,IN
150593,DATAEX-AS-IN Dataexpress Pvt Ltd,IN
150594,DHANINPL-AS-IN DHANI NETWORKS PRIVATE LIMITED,IN
150595,AIRONICS-AS-IN Aironics Media Private Limited,IN
150596,MNBPL-AS-IN Mynext Broadband Services Pvt Ltd,IN
150597,MAXWEBTEJ-AS-IN Maxweb Multimedia Private Limited,IN
150598,SWAMIV-AS-IN Swamivatvruksha Net opc Private Limited,IN
150599,RENOM-AS-IN Renom Energy Services Private Limited,IN
150600,KSTPL-AS-IN KINGSKYER TELECOM PRIVATE LIMITED,IN
150602,KOLIZ-AS-IN Koliz Private Limited,IN
150603,AYMANIN-AS-IN Ayman Internet Private Limited,IN
150604,GLOBALSOL-AS-IN Global Site Solution,IN
150605,SHRAVI-AS-IN Shravi Communication Pvt Ltd,IN
150606,OTIS-AS-IN One Touch It Services,IN
150607,NDCLOUD-AS-IN Nerve Digital Private Limited,IN
150608,DENET-AS-IN SAN ENTERPRISES,IN
150609,TELEIND-AS-IN TELEINDIA NETWORKS PRIVATE LIMITED,IN
150610,SHOONYA-AS-IN SHOONYA CONNECTIONS PRIVATE LIMITED,IN
150611,VSIPL-AS-IN Venkata Sai Internet Pvt Ltd,IN
150612,JCNINT-AS-IN JCN INTERNET PVT LTD,IN
150614,MALVANDIG-AS-IN Malvandigital Telecom Private Limited,IN
150615,NEHAIPL-AS-IN Neha Infonet Private Limited,IN
150616,SKYVISION-AS-IN SKYVISION BROADBAND PRIVATE LIMITED,IN
150618,SKYDIGITL-AS-IN SKY DIGITAL,IN
150619,AS150619-AS-IN Dudenet Brodband Private Limited,IN
150621,ANPL2022-AS-IN Activelink Network Private Limited,IN
150622,VBYTETECH-AS-IN VBYTE TECH SERVICES PRIVATE LIMITED,IN
150623,HOSTPAT-AS-IN HOSTDZIRE WEB SERVICES PRIVATE LIMITED,IN
150624,KHATOREIT-AS-IN Khatore It Solutions Private Limited,IN
150625,SKYRONET-AS-IN Skyronet Technology,IN
150626,GAMASAMA-AS-IN Saquib Computers Opc Private Limited,IN
150627,PISPLAGRA-AS-IN Paltech Info Services Pvt Ltd,IN
150629,FIBERMAXPVTLTD-AS-IN Fibermax Pvt Ltd,IN
150630,BHIMARBPL-AS-IN Bhima Riddhi Broadband Private Limited,IN
150631,NIKS1207-AS-IN Skynex Services Pvt Ltd,IN
150632,LAKECITY-AS-IN LAKECITY INTERCOM PRIVATE LIMITED,IN
150633,MARUTHIS-AS-IN MARUTHI INTERNET PRIVATE LIMITED,IN
150634,JAINAM-AS-IN Jainam Broking Limited,IN
150635,DURGAW-AS-IN DURGA WI FI OPC PVT LTD,IN
150636,LOGOSYSCL-AS-IN Logosys Cloud Private Limited,IN
150637,GOLCON-AS-IN Golcon Technologies Private Limited,IN
150638,SSGMCE-AS-IN SHRI GAJANAN MAHARAJ COLLEGE OF ENGINEERING,IN
150639,WEBSOLL-AS-IN WEB SOLUTION,IN
150641,OBPL805110-AS ORBITEDGE BROADBAND PRIVATE LIMITED,IN
150642,AZURA-AS-IN AZURA DIGITAL WORLD,IN
150643,SHINENETW-AS-IN SHINE NETWORK,IN
150645,AIRFIBER1-AS-IN AIRFIBER BROADBAND SERVICES,IN
150646,HONEYCOMB-AS-IN HONEYCOMB TELNET PRIVATE LIMITED,IN
150647,GRINTEC-AS-IN Grin Technologies,IN
150648,WAVEBROAD-AS-IN Wavenet Broadband Pvt Ltd,IN
150649,F5CLOUDS-AS-IN F5 Clouds Private Limited,IN
150650,NEXOTEL-AS-IN Nexotel Pvt Ltd,IN
150651,VARSHANET-AS-IN Varsha Fibernet Private Limited,IN
150654,KENNIESIT-AS-IN Kennies Star India Private Limited,IN
150655,ALLDATAIN-AS-IN Alldata Card Services India Llp,IN
150656,PCIS-AS-IN PRACHI COCHING INST,IN
150657,COMNET-AS-IN Comnet Online Private Limited,IN
150658,MINKVILL-AS-IN Minkville Innoventures Private Limited,IN
150659,IRRA-AS-IN IRRA INTERNET SERVICE PRIVATE LIMITED,IN
150670,SOLORDP-CLIENT-AS-AP Suraj Meshram,IN
150678,HWSPL-AS-AP HostPalace Internet Services Pvt Ltd,IN
150702,TOPL-AS-AP TINTECH ONLINE PRIVATE LIMITED,IN
150751,IBN1-AS-AP IBN Technologies Limited,IN
150752,LOCALRDP-AS-AP LocalRDP,IN
151083,MCVPL-AS-IN MALAYALAM CABLE VISION PRIVATE LIMITED,IN
151085,IVANTI-AS-IN IVANTI TECHNOLOGY INDIA PRIVATE LIMITED,IN
151086,AMRITANET-AS-IN Amrita Vishwa Vidyapeetham,IN
151088,EZNETIND-AS-IN EZNET INDIA PRIVATE LIMITED,IN
151089,NETVEN-AS-IN NETVEN TECHNOLOGIES PVT LTD,IN
151090,RAYSTECHNOLOGIES-AS-IN RAYS TECHNOLOGIES,IN
151091,BHCAN-AS-IN BABA HARIDAS COMPUTER AND NETWORKING,IN
151092,ATPL-AS-IN APPINVENTIV TECHNOLOGIES PVT LTD,IN
151093,KTPL321-AS-IN KHURSHEED TECHNOLOGIES PRIVATE LIMITED,IN
151094,AIRBIRDS1-AS-IN AIRBIRDS NETWORK SOLLUTION,IN
151095,RSIBLRLAB-AS-IN RAKUTEN SYMPHONY INDIA PRIVATE LIMITED,IN
151096,CONNECTUC-AS-IN CONNECT U COMMUNICATION,IN
151097,RADINET-AS-IN Radinet Info Solutions Private Limited,IN
151098,MADESH26-AS-IN SIGMA TELCO SYSTEMS,IN
151099,ANANTHT-AS-IN ANANTH TELECOM SERVICES PRIVATE LIMITED,IN
151101,SPHATIKNP-AS-IN Sphatik Network Private Limited,IN
151102,LINKWAY-AS-IN LINKWAY INTERNET PVT LTD,IN
151103,STRMATRIX-AS-IN STARMATRIX NETWORKS PVT LTD,IN
151104,GIGANETF-AS-IN Giganetwork Info Private Limited,IN
151105,DEVINE-AS-IN DEVINE SPARKLE PRIVATE LIMITED,IN
151107,XLOUD-AS-IN XLOUD TECHNOLOGIES PRIVATE LIMITED,IN
151108,PNPLH_AS-IN Prytel Network Private Limited,IN
151109,LUCID-AS-IN LUCID IT SERVICES,IN
151110,ENET-AS-IN Enet Services,IN
151111,CSCSPV-AS-IN CSC E GOVERNANCE SERVICES INDIA LIMITED,IN
151112,MNPVTLTD-AS-IN MAHALAXMI NET PRIVATE LIMITED,IN
151113,VKSPLTD-AS-IN VERITY KNOWLEDGE SOLUTIONS PRIVATE LIMITED,IN
151114,KSCCL-AS-IN Karimnagar Smart City Corporation Limited,IN
151115,TRIPLEFN-AS-IN TRIPLE FAST NET PRIVATE LIMITED,IN
151116,SKYWORLDINFOTECH-AS-IN Skyworld Infotech,IN
151117,INDIQUS-AS-IN Indiqus Technologies Private Limited,IN
151118,SUMERRU-AS-IN SUMERRU INFOTECH PRIVATE LIMITED,IN
151119,CLICKER-AS-IN Clickr Services Private Limited,IN
151120,COGNI-AS-IN Cogniscient Business Solutions Pvt Ltd,IN
151121,BHELCDT-AS-IN BHARAT HEAVY ELECTRICALS LIMITED,IN
151122,KPINFRA-AS-IN Kp Infratel Network,IN
151124,EXOTEL1-AS-IN EXOTEL TECHCOM PRIVATE LIMITED,IN
151125,LINKTEL-AS-IN Linktel Info Technology Pvt Ltd,IN
151126,CAPITAL-AS-IN Capital Net Private Limited,IN
151127,RAJALNET-AS-IN RAJAL NETWORK,IN
151128,SINDHU-AS-IN SINDHU FIBER PVT LTD,IN
151129,SYFINDIA-AS-IN Synchrony International Services Pvt Ltd,IN
151130,ISPSKY-AS-IN Skytech Broadband Private Limited,IN
151131,ASGCORP-AS-IN Asg Corporate Solutions Private Limited,IN
151132,MAXIMUS-AS-IN Maximus Infoware India Private Limited,IN
151134,AEROFLEX-AS-IN AEROFLEX INDUSTRIES LIMITED,IN
151135,S3VVTPL-AS-IN S3V Venture Technology Private Limited,IN
151136,STELLAR-AS STELLAR INFORMATION TECHNOLOGY PVT LTD,IN
151137,TECHNOTK-AS-IN TECHNOTASK BUSINESS SOLUTIONS PVT LTD,IN
151138,FBDNET-AS-IN FARIDABAD NETWORK AND TECHNOLOGIES PARK,IN
151140,WAYARNET-AS-IN WAYAR NETWORK PRIVATE LIMITED,IN
151141,SCOM6003-AS-IN SANJAY COMMUNICATIONS PRIVATE LIMITED,IN
151142,NIKKI2023-AS-IN Nikki Internet Services,IN
151145,CHARLIEB-AS-IN CHARLIEBOY NETWORK PRIVATE LIMITED,IN
151146,PARAMUNT-AS-IN Services Paramount,IN
151147,SWIFTGIGA-AS-IN Swiftgiga Fibernet Private Limited,IN
151148,TELESAR-AS Sar Network,IN
151149,GNET8087-AS-IN Galaxy Services,IN
151151,FLEXEERE-AS-IN Flexeere It Solutions Private Limited,IN
151152,GRANDBRD-AS-IN Grand Broadband Services Private Limited,IN
151153,SKYSUP-AS-IN SKYNET SERVICES,IN
151154,TELCOSPHERE-AS-IN TELCOSPHERE SERVICES PVT LTD,IN
151155,RCINDIA-AS-IN Ringcentral India Private Limited,IN
151156,OMSAITEL-AS-IN Om Sai Telecom Pvt Ltd,IN
151157,CHATSIGNL-AS-IN CHATSIGNAL PVT LTD,IN
151158,SFCAME-AS-IN SYNCFACTO CONSULTING PRIVATE LIMITED,IN
151159,NETFILERZ-AS-IN Netfilerz Web Opc Private Limited,IN
151160,SHREERAME-AS-IN Shreeram Enterprise Solution,IN
151161,VMWARE-AS-IN VMware India Software Pvt Ltd,IN
151162,VMWARE-AS-IN VMware India Software Pvt Ltd,IN
151163,VMWARE-AS-IN VMware India Software Pvt Ltd,IN
151166,AEROSOLIO-AS-IN Aerosol Io Ltd,IN
151167,GBCSOLUTIONSLLP-AS-IN Gbc Solutions Llp,IN
151168,GIGANETT-AS-IN Giga Net Broadband Opc Pvt Ltd,IN
151169,QUARK-AS-IN Qualitykiosk Technologies Pvt Ltd,IN
151170,NETSTRA-AS-IN Netstra Communications Pvt Ltd,IN
151171,MVNINFRA-AS-IN Mvn Tele Infrastructure Private Limited,IN
151172,CSBBANK-AS-IN Csb Bank Ltd,IN
151173,TECHNICSP-AS-IN Technicspot Cable Network,IN
151175,MAHATEL-AS-IN Mahatel Gigatainment Private Limited,IN
151176,TELDROPS-AS-IN Teldrops It Network Services,IN
151177,SSOLUTIO-AS-IN S Solutions,IN
151178,SPEEDINTERNETSERVICES-AS-IN Speed Internet Services,IN
151179,SMTPL-AS-IN SAHAJANAND MEDICAL TECHNOLOGIES LIMITED,IN
151180,IRIISSOL-AS-IN IRIISNET SOLUTIONS PRIVATE LIMITED,IN
151181,CELNET-AS-IN CELESTIAL LINK PRIVATE LIMITED,IN
151186,CHALKBOX-AS-AP CHALKBOX,IN
151199,LUXOFT-AS-AP Luxoft India LLP,IN
151205,HSBC-INM-AS-AP HSBC,IN
151325,TWODL-AS-AP TP Western Odisha Distribution Limited,IN
151335,ICSPL-AS-AP Intensy Cloud Services Pvt Ltd,IN
151344,TATACOMM-AS-AP Tata Communications Limited,IN
151347,AERPACE-AS-AP Aerpace,IN
151415,SUNPHARMA59-AS-AP Sun Pharmaceutical Industries Ltd,IN
151661,GSSPL-AS-AP Goldman Sachs Services Private Limited,IN
151666,SAVEX-AS-AP SAVEX TECHNOLOGIES PRIVATE LIMITED,IN
151670,CTIL-AS-AP CARRIER TECHNOLOGIES INDIA LIMITED,IN
151671,AGHRENI-AS-AP AGHRENI TECHNOLOGIES PRIVATE LIMITED,IN
151676,MALHOTRATRADINGCO-AS-AP Malhotra Trading co,IN
151679,MILACRON-AS-IN MILACRON INDIA PVT LTD,IN
151680,ECVPL-AS-IN ERNAKULAM CORPORATE VENTURES PRIVATE LIMITED,IN
151681,ARTIFICIL-AS-IN ARTIFICIAL REALITY,IN
151683,COMPSPIR-AS-IN Smchonde Communication Pvt. Ltd.,IN
151684,GO4SERVER-AS-IN Go4server,IN
151685,IFIBER-AS-IN INNOVATIVE FIBER SOLUTIONS PRIVATE LIMITED,IN
151686,VEDINIRMALA-AS-IN VEDINIRMALA BROADBAND PVT LTD,IN
151687,SWASTIK2016-AS-IN SWASTIK NET COM,IN
151688,UNM1-AS-IN UNM BROADBAND SERVICE PRIVATE LIMITED,IN
151689,WAY2NET-AS-IN WAY2NET IT SERVICES PRIVATE LIMITED,IN
151690,FAB1-AS-IN FAB FIVE NETWORK PRIVATE LIMITED,IN
151691,AMITEL-AS-IN AMITEL INDIA PRIVATE LIMITED,IN
151692,SIDBI-AS-IN SMALL INDUSTRIES DEVELOPMENT BANK OF INDIA,IN
151693,WIRED1-AS-IN WIRED2COMMUNICATION PRIVATE LIMITED,IN
151694,SWS1-AS-IN SWS NETWORK PRIVATE LIMITED,IN
151695,KARNET-AS-IN KARNET COMMUNICATIONS LIMITED,IN
151696,INSITLLP-AS-IN INSIGHTFUL IT SERVICES LLP,IN
151697,TESCOM1-AS-IN TESCOM BUSINESS INTERNET PRIVATE LIMITED,IN
151699,FASTTECH-AS-IN FASTTECH NET PRIVATE LIMITED,IN
151700,CHANNEL1-AS-IN CHANNEL III INTERNET PRIVATE LIMITED,IN
151702,TANFINET-AS-IN TAMILNADU FIBRENET CORPORATION LIMITED,IN
151703,DIVYATA-AS-IN DIVYATA TECHNOLOGIES PVT LTD,IN
151704,BHARATDC-AS BHARAT DATACENTER,IN
151705,DNPL-AS-IN Digital Network Pvt Ltd,IN
151706,HAZE-AS-IN HAZE INTERNET SERVICES PRIVATE LIMITED,IN
151707,VORETX1-AS-IN Ethen Teleinfra Private Limited,IN
151708,SHREEOM-AS-IN Shreeom Infotel Private Limited,IN
151709,VELS1-AS-IN Vels Fibernet Private Limited,IN
151711,ANNEX-AS-IN DAILY FANTASY TECHNOLOGIES PRIVATE LIMITED,IN
151713,ULTRAINT-AS-IN Ultra Internet Services Private Limited,IN
151714,DTNPL1-AS-IN Datastream Networks Private Limited,IN
151715,SSNNET-AS-IN SSN NETWORK PRIVATE LIMITED,IN
151716,BYPL-AS-IN BSES YAMUNA POWER LIMITED,IN
151717,SMARTPING-AS-IN Smartping Ai Private Limited,IN
151718,DHUNI1-AS-IN Dhuni Netsol Private Limited,IN
151719,TACT-AS-IN TACT COMMUNICATION PVT LTD,IN
151720,DRVDIGITAL-AS-IN Drv Digital Network Private Limited,IN
151721,ADVIKCOMM-AS-IN Advik Communication Pvt Ltd,IN
151722,PALGHARN-AS-IN Palghar Network Private Limited,IN
151723,HLKISPL-AS-IN Hlk Internet Services Private Limited,IN
151724,AKTEL1-AS-IN Aktel Fiber Private Limited,IN
151725,XEBIANDS-AS-IN Xebia Nds India Private Limited,IN
151726,GFPL1-AS-IN Gazon Fiber Private Limited,IN
151727,MANGALAA-AS-IN Mangala Networks Private Limited,IN
151728,DEELOVIT-AS-IN Deelav Info Solutions Private Limited,IN
151729,SWIFTIFY2-AS-IN SWIFTIFY PRIVATE LIMITED,IN
151731,GB892692-AS-IN GENX BROADBAND SERVICES PVT LTD,IN
151732,ORTEL-AS-IN ONREMOTE TELECOM PRIVATE LIMITED,IN
151733,EDCSCEG-AS-IN DIRECTORATE OF EDCS,IN
151734,WEBYNEDC-AS-IN WEBYNE DATA CENTRE PRIVATE LIMITED,IN
151735,JCPL-AS-IN Joy Computers Private Limited,IN
151736,MANNDESHI-AS-IN MANNDESHI GURU NET PRIVATE LIMITED,IN
151737,KCNPL-AS-IN Kaushal Chilwal Network Pvt Ltd,IN
151738,CREDITACC-AS-IN Creditaccess Grameen Limited,IN
151739,CSIR4PI-AS-IN CSIR FOURTH PARADIGM INSTITUTE,IN
151741,VORTEX1-AS-IN VORTEX NETWORKS PRIVATE LIMITED,IN
151742,VIKR1996-AS-IN SKY2HOME ENTERPRISES PRIVATE LIMITED,IN
151743,CDSPL-AS-IN CLOUDXON DATAINFRA SOLUTIONS PRIVATE LIMITED,IN
151744,YNET01-AS-IN YNET BROADBAND SERVICES PRIVATE LIMITED,IN
151745,DAVA-AS-IN DAVA TELECOM PRIVATE LIMITED,IN
151746,UVENTER24-AS-IN Uv Enterprises,IN
151750,KANRNPL-AS-IN K-anandraj Inet Solutions Private Limited,IN
151752,ABUNET-AS-IN ABUNETCONNECT INTERNET SERVICES PVT LTD,IN
151753,NWITPL-AS-IN NETWAY INFOTECH PRIVATE LIMITED,IN
151755,LNTDCNW-AS L&amp;T Network Services Private Limited,IN
151757,WEONE1-AS-IN WEONE BROADAND PRIVATE LIMITED,IN
151758,TATACLIQ-AS-IN TATA UNISTORE LTD,IN
151759,RKTECH-AS-IN R. K. Tech.,IN
